Timestamp,Gas Flow (slm),Lab Temperature (C),Lab Pressure (kPa),Gas Sensor Temperature (C),Humidity (%RH)
2026-03-27 19:18:40.0,-0.0,25.2,96.8,24.7,17.4
2026-03-27 19:18:40.1,-0.0,25.2,96.8,24.8,17.4
2026-03-27 19:18:40.4,-0.0,25.2,96.8,24.8,17.4
2026-03-27 19:18:41.1,-0.0,25.2,96.8,24.8,17.4
2026-03-27 19:18:41.3,-0.0,25.2,96.8,24.8,17.4
2026-03-27 19:18:41.4,-0.0,25.2,96.8,24.8,17.4
2026-03-27 19:18:41.6,-0.0,25.2,96.8,24.7,17.4
2026-03-27 19:18:42.1,-0.0,25.2,96.8,24.7,17.4
2026-03-27 19:18:42.2,-0.0,25.2,96.8,24.7,17.4
2026-03-27 19:18:42.4,-0.0,25.2,96.8,24.7,17.3
2026-03-27 19:18:43.2,-0.0,25.2,96.8,24.7,17.3
2026-03-27 19:18:43.3,-0.0,25.2,96.8,24.7,17.3
2026-03-27 19:18:43.4,-0.0,25.2,96.8,24.7,17.3
2026-03-27 19:18:43.6,-0.0,25.2,96.8,24.7,17.3
2026-03-27 19:18:44.1,-0.0,25.2,96.8,24.7,17.3
2026-03-27 19:18:44.3,-0.0,25.2,96.8,24.7,17.3
2026-03-27 19:18:44.4,-0.0,25.2,96.8,24.7,17.3
2026-03-27 19:18:45.3,-0.0,25.2,96.8,24.7,17.3
2026-03-27 19:18:45.4,-0.0,25.2,96.8,24.7,17.3
2026-03-27 19:18:45.4,-0.0,25.2,96.8,24.7,17.3
2026-03-27 19:18:45.6,-0.0,25.2,96.8,24.7,17.3
2026-03-27 19:18:45.7,-0.0,25.2,96.8,24.7,17.3
2026-03-27 19:18:46.1,-0.0,25.2,96.8,24.7,17.3
2026-03-27 19:18:46.4,-0.0,25.2,96.8,24.7,17.3
2026-03-27 19:18:46.4,-0.0,25.2,96.8,24.7,17.3
2026-03-27 19:18:47.3,-0.0,25.2,96.8,24.7,17.3
2026-03-27 19:18:47.4,-0.0,25.2,96.8,24.7,17.3
2026-03-27 19:18:47.4,-0.0,25.2,96.8,24.7,17.3
2026-03-27 19:18:47.6,-0.0,25.2,96.8,24.7,17.3
2026-03-27 19:18:47.7,-0.0,25.2,96.8,24.7,17.3
2026-03-27 19:18:48.1,-0.0,25.2,96.8,24.7,17.3
2026-03-27 19:18:48.4,-0.0,25.2,96.8,24.7,17.3
2026-03-27 19:18:48.5,-0.0,25.2,96.8,24.7,17.3
2026-03-27 19:18:49.3,-0.0,25.2,96.8,24.7,17.3
2026-03-27 19:18:49.4,-0.0,25.2,96.8,24.7,17.3
2026-03-27 19:18:49.5,0.0,25.2,96.8,24.8,17.3
2026-03-27 19:18:49.6,0.0,25.2,96.8,24.8,17.3
2026-03-27 19:18:49.7,0.0,25.2,96.8,24.8,17.3
2026-03-27 19:18:50.1,0.0,25.2,96.8,24.8,17.3
2026-03-27 19:18:50.4,-0.0,25.2,96.8,24.8,17.3
2026-03-27 19:18:50.6,-0.0,25.2,96.8,24.8,17.3
2026-03-27 19:18:51.3,-0.0,25.2,96.8,24.7,17.3
2026-03-27 19:18:51.4,-0.0,25.2,96.8,24.7,17.3
2026-03-27 19:18:51.6,-0.0,25.2,96.8,24.7,17.3
2026-03-27 19:18:51.6,-0.0,25.2,96.8,24.7,17.3
2026-03-27 19:18:51.7,-0.0,25.2,96.8,24.7,17.3
2026-03-27 19:18:52.1,-0.0,25.2,96.8,24.7,17.3
2026-03-27 19:18:52.4,-0.0,25.2,96.8,24.7,17.3
2026-03-27 19:18:52.7,-0.0,25.2,96.8,24.7,17.3
2026-03-27 19:18:53.3,-0.0,25.2,96.8,24.7,17.3
2026-03-27 19:18:53.4,-0.0,25.2,96.8,24.7,17.3
2026-03-27 19:18:53.6,-0.0,25.2,96.8,24.7,17.3
2026-03-27 19:18:53.7,-0.0,25.2,96.8,24.7,17.3
2026-03-27 19:18:53.7,-0.0,25.2,96.8,24.6,17.3
2026-03-27 19:18:54.1,-0.0,25.2,96.8,24.6,17.3
2026-03-27 19:18:54.4,-0.0,25.2,96.8,24.6,17.3
2026-03-27 19:18:54.8,-0.0,25.2,96.8,24.7,17.3
2026-03-27 19:18:55.3,-0.0,25.2,96.8,24.8,17.2
2026-03-27 19:18:55.4,-0.0,25.2,96.8,24.8,17.2
2026-03-27 19:18:55.6,-0.0,25.2,96.8,24.8,17.2
2026-03-27 19:18:55.7,-0.0,25.2,96.8,24.8,17.2
2026-03-27 19:18:55.8,-0.0,25.2,96.8,24.8,17.2
2026-03-27 19:18:56.1,-0.0,25.2,96.8,24.7,17.2
2026-03-27 19:18:56.4,-0.0,25.2,96.8,24.7,17.2
2026-03-27 19:18:56.9,0.0,25.2,96.8,24.7,17.2
2026-03-27 19:18:57.3,2.5,25.2,96.8,24.7,17.2
2026-03-27 19:18:57.4,2.5,25.2,96.8,24.7,17.2
2026-03-27 19:18:57.6,2.5,25.2,96.8,24.7,17.2
2026-03-27 19:18:57.7,2.5,25.2,96.8,24.7,17.2
2026-03-27 19:18:57.9,2.5,25.2,96.8,24.7,17.2
2026-03-27 19:18:58.1,1.7,25.2,96.8,24.7,17.2
2026-03-27 19:18:58.4,1.7,25.2,96.8,24.7,17.2
2026-03-27 19:18:59.0,1.7,25.2,96.8,24.7,17.2
2026-03-27 19:18:59.3,1.7,25.2,96.8,24.7,17.2
2026-03-27 19:18:59.4,1.7,25.2,96.8,24.7,17.2
2026-03-27 19:18:59.6,1.7,25.2,96.8,24.7,17.2
2026-03-27 19:18:59.7,1.7,25.2,96.8,24.7,17.2
2026-03-27 19:19:00.0,1.7,25.2,96.8,24.7,17.2
2026-03-27 19:19:00.1,1.7,25.2,96.8,24.7,17.2
2026-03-27 19:19:00.4,1.7,25.2,96.8,24.7,17.2
2026-03-27 19:19:01.1,1.7,25.2,96.8,24.7,17.2
2026-03-27 19:19:01.3,1.7,25.2,96.8,24.7,17.2
2026-03-27 19:19:01.4,1.7,25.2,96.8,24.7,17.2
2026-03-27 19:19:01.6,1.7,25.2,96.8,24.7,17.2
2026-03-27 19:19:01.7,1.7,25.2,96.8,24.7,17.2
2026-03-27 19:19:02.1,1.7,25.2,96.8,24.7,17.2
2026-03-27 19:19:02.2,1.7,25.2,96.8,24.7,17.2
2026-03-27 19:19:02.4,1.7,25.2,96.8,24.7,17.2
2026-03-27 19:19:03.2,1.7,25.2,96.8,24.6,17.2
2026-03-27 19:19:03.3,1.7,25.2,96.8,24.6,17.2
2026-03-27 19:19:03.4,1.7,25.2,96.8,24.6,17.2
2026-03-27 19:19:03.6,1.7,25.2,96.8,24.6,17.2
2026-03-27 19:19:03.7,1.7,25.2,96.8,24.6,17.2
2026-03-27 19:19:04.1,1.7,25.2,96.8,24.6,17.2
2026-03-27 19:19:04.3,1.7,25.2,96.8,24.6,17.2
2026-03-27 19:19:04.4,1.7,25.2,96.8,24.6,17.2
2026-03-27 19:19:05.3,1.7,25.2,96.8,24.6,17.2
2026-03-27 19:19:05.4,1.7,25.2,96.8,24.6,17.2
2026-03-27 19:19:05.4,1.7,25.2,96.8,24.6,17.2
2026-03-27 19:19:05.6,1.7,25.2,96.8,24.6,17.2
2026-03-27 19:19:05.7,1.7,25.2,96.8,24.6,17.2
2026-03-27 19:19:06.1,1.7,25.2,96.8,24.6,17.2
2026-03-27 19:19:06.4,1.7,25.2,96.8,24.6,17.2
2026-03-27 19:19:06.4,1.7,25.2,96.8,24.6,17.2
2026-03-27 19:19:07.3,1.7,25.2,96.8,24.6,17.2
2026-03-27 19:19:07.4,1.7,25.2,96.8,24.6,17.2
2026-03-27 19:19:07.5,0.0,25.2,96.8,24.7,17.2
2026-03-27 19:19:07.6,0.0,25.2,96.8,24.7,17.2
2026-03-27 19:19:07.7,0.0,25.2,96.8,24.7,17.2
2026-03-27 19:19:08.1,0.0,25.2,96.8,24.6,17.1
2026-03-27 19:19:08.4,0.0,25.2,96.8,24.6,17.1
2026-03-27 19:19:08.5,0.0,25.2,96.8,24.6,17.1
2026-03-27 19:19:09.3,0.0,25.2,96.8,24.6,17.2
2026-03-27 19:19:09.4,0.0,25.2,96.8,24.6,17.2
2026-03-27 19:19:09.6,-0.0,25.2,96.8,24.6,17.1
2026-03-27 19:19:09.6,-0.0,25.2,96.8,24.6,17.1
2026-03-27 19:19:09.7,-0.0,25.2,96.8,24.6,17.1
2026-03-27 19:19:10.1,-0.0,25.2,96.8,24.6,17.1
2026-03-27 19:19:10.4,-0.0,25.2,96.8,24.7,17.1
2026-03-27 19:19:10.7,-0.0,25.2,96.8,24.7,17.1
2026-03-27 19:19:11.3,-0.0,25.2,96.8,24.7,17.1
2026-03-27 19:19:11.4,-0.0,25.2,96.8,24.7,17.1
2026-03-27 19:19:11.6,-0.0,25.2,96.8,24.7,17.1
2026-03-27 19:19:11.7,-0.0,25.2,96.8,24.7,17.1
2026-03-27 19:19:11.7,-0.0,25.2,96.8,24.7,17.1
2026-03-27 19:19:12.1,-0.0,25.2,96.8,24.7,17.1
2026-03-27 19:19:12.4,-0.0,25.2,96.8,24.7,17.1
2026-03-27 19:19:12.8,-0.0,25.2,96.8,24.7,17.1
2026-03-27 19:19:13.3,-0.0,25.2,96.8,24.7,17.1
2026-03-27 19:19:13.4,-0.0,25.2,96.8,24.7,17.1
2026-03-27 19:19:13.6,-0.0,25.2,96.8,24.7,17.1
2026-03-27 19:19:13.7,-0.0,25.2,96.8,24.7,17.1
2026-03-27 19:19:13.8,-0.0,25.2,96.8,24.7,17.1
2026-03-27 19:19:14.1,-0.0,25.2,96.8,24.7,17.1
2026-03-27 19:19:14.4,-0.0,25.2,96.8,24.7,17.1
2026-03-27 19:19:14.9,-0.0,25.2,96.8,24.7,17.1
2026-03-27 19:19:15.3,-0.0,25.2,96.8,24.7,17.1
2026-03-27 19:19:15.4,-0.0,25.2,96.8,24.7,17.1
2026-03-27 19:19:15.6,-0.0,25.2,96.8,24.7,17.1
2026-03-27 19:19:15.7,-0.0,25.2,96.8,24.7,17.1
2026-03-27 19:19:15.9,-0.0,25.2,96.8,24.7,17.1
2026-03-27 19:19:16.1,-0.0,25.2,96.8,24.6,17.1
2026-03-27 19:19:16.4,-0.0,25.2,96.8,24.6,17.1
2026-03-27 19:19:17.0,-0.0,25.2,96.8,24.7,17.1
2026-03-27 19:19:17.3,-0.0,25.2,96.8,24.7,17.1
2026-03-27 19:19:17.4,-0.0,25.2,96.8,24.7,17.1
2026-03-27 19:19:17.6,-0.0,25.2,96.8,24.7,17.1
2026-03-27 19:19:17.7,-0.0,25.2,96.8,24.7,17.1
2026-03-27 19:19:18.0,-0.0,25.2,96.8,24.7,17.1
2026-03-27 19:19:18.1,-0.0,25.2,96.8,24.7,17.1
2026-03-27 19:19:18.4,-0.0,25.2,96.8,24.7,17.0
2026-03-27 19:19:19.1,-0.0,25.2,96.8,24.7,17.0
2026-03-27 19:19:19.3,-0.0,25.2,96.8,24.7,17.0
2026-03-27 19:19:19.4,-0.0,25.2,96.8,24.7,17.0
2026-03-27 19:19:19.6,-0.0,25.2,96.8,24.7,17.0
2026-03-27 19:19:19.7,-0.0,25.2,96.8,24.7,17.0
2026-03-27 19:19:20.1,-0.0,25.2,96.8,24.7,17.0
2026-03-27 19:19:20.2,-0.0,25.2,96.8,24.7,17.0
2026-03-27 19:19:20.4,-0.0,25.2,96.8,24.7,17.0
2026-03-27 19:19:21.2,-0.0,25.2,96.8,24.7,17.0
2026-03-27 19:19:21.3,-0.0,25.2,96.8,24.7,17.0
2026-03-27 19:19:21.4,-0.0,25.2,96.8,24.7,17.0
2026-03-27 19:19:21.6,-0.0,25.2,96.8,24.7,17.0
2026-03-27 19:19:21.7,-0.0,25.2,96.8,24.7,17.0
2026-03-27 19:19:22.1,-0.0,25.2,96.8,24.7,17.0
2026-03-27 19:19:22.3,-0.0,25.2,96.8,24.7,17.0
2026-03-27 19:19:22.4,-0.0,25.2,96.8,24.7,17.0
2026-03-27 19:19:23.3,-0.0,25.2,96.8,24.7,17.0
2026-03-27 19:19:23.4,-0.0,25.2,96.8,24.7,17.0
2026-03-27 19:19:23.4,-0.0,25.2,96.8,24.7,17.0
2026-03-27 19:19:23.6,-0.0,25.2,96.8,24.7,17.0
2026-03-27 19:19:23.7,-0.0,25.2,96.8,24.7,17.0
2026-03-27 19:19:24.1,-0.0,25.2,96.8,24.8,17.0
2026-03-27 19:19:24.4,-0.0,25.2,96.8,24.8,17.0
2026-03-27 19:19:24.4,-0.0,25.2,96.8,24.8,17.0
2026-03-27 19:19:25.3,0.0,25.2,96.8,24.7,17.0
2026-03-27 19:19:25.4,-0.0,25.2,96.8,24.6,17.0
2026-03-27 19:19:25.4,-0.0,25.2,96.8,24.6,17.0
2026-03-27 19:19:25.6,-0.0,25.2,96.8,24.6,17.0
2026-03-27 19:19:25.7,-0.0,25.2,96.8,24.6,17.0
2026-03-27 19:19:26.1,0.0,25.2,96.8,24.7,17.0
2026-03-27 19:19:26.4,0.0,25.2,96.8,24.7,17.0
2026-03-27 19:19:26.5,0.0,25.2,96.8,24.7,17.0
2026-03-27 19:19:27.3,-0.0,25.2,96.8,24.7,17.0
2026-03-27 19:19:27.4,-0.0,25.2,96.8,24.7,17.0
2026-03-27 19:19:27.5,-0.0,25.2,96.8,24.7,17.0
2026-03-27 19:19:27.6,-0.0,25.2,96.8,24.7,17.0
2026-03-27 19:19:27.7,-0.0,25.2,96.8,24.7,17.0
2026-03-27 19:19:28.1,-0.0,25.2,96.8,24.7,17.0
2026-03-27 19:19:28.4,-0.0,25.2,96.8,24.7,17.0
2026-03-27 19:19:28.6,-0.0,25.2,96.8,24.7,17.0
2026-03-27 19:19:29.3,-0.0,25.2,96.8,24.7,17.0
2026-03-27 19:19:29.4,-0.0,25.2,96.8,24.7,17.0
2026-03-27 19:19:29.6,-0.0,25.2,96.8,24.7,17.0
2026-03-27 19:19:29.6,-0.0,25.2,96.8,24.7,17.0
2026-03-27 19:19:29.7,-0.0,25.2,96.8,24.7,17.0
2026-03-27 19:19:30.1,-0.0,25.2,96.8,24.7,17.0
2026-03-27 19:19:30.4,0.0,25.2,96.8,24.7,16.9
2026-03-27 19:19:30.7,0.0,25.2,96.8,24.7,16.9
2026-03-27 19:19:31.3,-0.0,25.2,96.8,24.7,16.9
2026-03-27 19:19:31.4,-0.0,25.2,96.8,24.7,16.9
2026-03-27 19:19:31.6,-0.0,25.2,96.8,24.7,16.9
2026-03-27 19:19:31.7,-0.0,25.2,96.8,24.7,16.9
2026-03-27 19:19:31.7,-0.0,25.2,96.8,24.7,16.9
2026-03-27 19:19:31.8,-0.0,25.2,96.8,24.7,16.9
2026-03-27 19:19:31.8,-0.0,25.2,96.8,24.8,16.9
2026-03-27 19:19:31.9,-0.0,25.2,96.8,24.8,16.9
2026-03-27 19:19:32.1,-0.0,25.2,96.8,24.8,16.9
2026-03-27 19:19:32.4,-0.0,25.2,96.8,24.8,16.9
2026-03-27 19:19:32.8,-0.0,25.2,96.8,24.7,16.9
2026-03-27 19:19:33.3,-0.0,25.2,96.8,24.7,16.9
2026-03-27 19:19:33.4,-0.0,25.2,96.8,24.7,16.9
2026-03-27 19:19:33.6,-0.0,25.2,96.8,24.7,16.9
2026-03-27 19:19:33.7,-0.0,25.2,96.8,24.7,16.9
2026-03-27 19:19:33.8,-0.0,25.2,96.8,24.7,16.9
2026-03-27 19:19:34.1,-0.0,25.2,96.8,24.6,16.9
2026-03-27 19:19:34.4,-0.0,25.2,96.8,24.6,16.9
2026-03-27 19:19:34.9,-0.0,25.2,96.8,24.7,16.9
2026-03-27 19:19:35.3,-0.0,25.2,96.8,24.7,16.9
2026-03-27 19:19:35.4,-0.0,25.2,96.8,24.7,16.9
2026-03-27 19:19:35.6,-0.0,25.2,96.8,24.7,16.9
2026-03-27 19:19:35.7,-0.0,25.2,96.8,24.7,16.9
2026-03-27 19:19:35.9,-0.0,25.2,96.8,24.7,16.9
2026-03-27 19:19:36.1,-0.0,25.2,96.8,24.7,16.9
2026-03-27 19:19:36.4,-0.0,25.2,96.8,24.7,16.9
2026-03-27 19:19:37.0,0.0,25.2,96.8,24.7,16.9
2026-03-27 19:19:37.3,0.0,25.2,96.8,24.7,16.9
2026-03-27 19:19:37.4,0.0,25.2,96.8,24.7,16.9
2026-03-27 19:19:37.6,0.0,25.2,96.8,24.7,16.9
2026-03-27 19:19:37.7,-0.0,25.2,96.8,24.7,16.9
2026-03-27 19:19:38.0,-0.0,25.2,96.8,24.7,16.9
2026-03-27 19:19:38.1,-0.0,25.2,96.8,24.7,16.9
2026-03-27 19:19:38.4,-0.0,25.2,96.8,24.8,16.9
2026-03-27 19:19:39.1,0.0,25.2,96.8,24.7,16.9
2026-03-27 19:19:39.3,0.0,25.2,96.8,24.7,16.9
2026-03-27 19:19:39.4,0.0,25.2,96.8,24.7,16.9
2026-03-27 19:19:39.6,0.0,25.2,96.8,24.7,16.9
2026-03-27 19:19:39.7,0.0,25.2,96.8,24.7,16.9
2026-03-27 19:19:40.1,-0.0,25.2,96.8,24.7,16.9
2026-03-27 19:19:40.2,-0.0,25.2,96.8,24.7,16.9
2026-03-27 19:19:40.4,-0.0,25.2,96.8,24.7,16.9
2026-03-27 19:19:41.2,0.0,25.2,96.8,24.6,16.9
2026-03-27 19:19:41.3,0.0,25.2,96.8,24.6,16.9
2026-03-27 19:19:41.4,0.0,25.2,96.8,24.6,16.9
2026-03-27 19:19:41.6,0.0,25.2,96.8,24.6,16.9
2026-03-27 19:19:41.7,0.0,25.2,96.8,24.6,16.9
2026-03-27 19:19:42.1,-0.0,25.2,96.8,24.8,16.9
2026-03-27 19:19:42.3,-0.0,25.2,96.8,24.8,16.9
2026-03-27 19:19:42.4,-0.0,25.2,96.8,24.8,16.9
2026-03-27 19:19:43.3,0.0,25.2,96.8,24.7,16.8
2026-03-27 19:19:43.4,-0.0,25.2,96.8,24.7,16.9
2026-03-27 19:19:43.4,-0.0,25.2,96.8,24.7,16.9
2026-03-27 19:19:43.6,-0.0,25.2,96.8,24.7,16.9
2026-03-27 19:19:43.7,-0.0,25.2,96.8,24.7,16.9
2026-03-27 19:19:44.1,-0.0,25.2,96.8,24.7,16.8
2026-03-27 19:19:44.4,-0.0,25.2,96.8,24.7,16.8
2026-03-27 19:19:44.4,-0.0,25.2,96.8,24.7,16.8
2026-03-27 19:19:45.3,-0.0,25.2,96.8,24.7,16.8
2026-03-27 19:19:45.4,-0.0,25.2,96.8,24.7,16.8
2026-03-27 19:19:45.4,-0.0,25.2,96.8,24.7,16.8
2026-03-27 19:19:45.6,-0.0,25.2,96.8,24.7,16.8
2026-03-27 19:19:45.7,-0.0,25.2,96.8,24.7,16.8
2026-03-27 19:19:46.1,-0.0,25.2,96.8,24.7,16.8
2026-03-27 19:19:46.4,-0.0,25.2,96.8,24.7,16.8
2026-03-27 19:19:46.5,-0.0,25.2,96.8,24.7,16.8
2026-03-27 19:19:47.3,-0.0,25.2,96.8,24.7,16.8
2026-03-27 19:19:47.4,-0.0,25.2,96.8,24.7,16.8
2026-03-27 19:19:47.5,-0.0,25.2,96.8,24.7,16.8
2026-03-27 19:19:47.6,-0.0,25.2,96.8,24.7,16.8
2026-03-27 19:19:47.7,-0.0,25.2,96.8,24.6,16.8
2026-03-27 19:19:48.1,-0.0,25.2,96.8,24.6,16.8
2026-03-27 19:19:48.4,-0.0,25.2,96.8,24.7,16.8
2026-03-27 19:19:48.6,-0.0,25.2,96.8,24.7,16.8
2026-03-27 19:19:49.3,-0.0,25.2,96.8,24.7,16.8
2026-03-27 19:19:49.4,-0.0,25.2,96.8,24.7,16.8
