Timestamp,Gas Flow (slm),Lab Temperature (C),Lab Pressure (kPa),Gas Sensor Temperature (C),Humidity (%RH)
2026-03-27 19:10:16.4,0.0,25.2,96.8,24.7,16.4
2026-03-27 19:10:17.3,0.0,25.2,96.8,24.8,16.4
2026-03-27 19:10:17.5,0.0,25.2,96.8,24.8,16.4
2026-03-27 19:10:17.6,0.0,25.2,96.8,24.8,16.4
2026-03-27 19:10:18.5,0.0,25.2,96.8,24.7,16.4
2026-03-27 19:10:19.3,-0.0,25.2,96.8,24.8,16.4
2026-03-27 19:10:19.6,-0.0,25.2,96.8,24.8,16.4
2026-03-27 19:10:19.6,-0.0,25.2,96.8,24.8,16.4
2026-03-27 19:10:20.7,0.0,25.2,96.8,24.7,16.4
2026-03-27 19:10:21.3,0.0,25.2,96.8,24.8,16.4
2026-03-27 19:10:21.6,0.0,25.2,96.8,24.8,16.4
2026-03-27 19:10:21.7,0.0,25.2,96.8,24.8,16.4
2026-03-27 19:10:22.8,0.0,25.2,96.8,24.8,16.5
2026-03-27 19:10:23.3,0.0,25.2,96.8,24.7,16.5
2026-03-27 19:10:23.6,0.0,25.2,96.8,24.7,16.5
2026-03-27 19:10:23.8,0.0,25.2,96.8,24.7,16.5
2026-03-27 19:10:24.9,-0.0,25.2,96.8,24.8,16.5
2026-03-27 19:10:25.3,-0.0,25.2,96.8,24.8,16.5
2026-03-27 19:10:25.6,0.0,25.2,96.8,24.8,16.5
2026-03-27 19:10:25.9,0.0,25.2,96.8,24.8,16.5
2026-03-27 19:10:27.0,0.0,25.2,96.8,24.7,16.5
2026-03-27 19:10:27.3,0.0,25.2,96.8,24.7,16.5
2026-03-27 19:10:27.6,0.0,25.2,96.8,24.7,16.5
2026-03-27 19:10:28.0,0.0,25.2,96.8,24.7,16.5
2026-03-27 19:10:29.1,0.0,25.2,96.8,24.8,16.5
2026-03-27 19:10:29.3,0.0,25.2,96.8,24.8,16.5
2026-03-27 19:10:29.6,0.0,25.2,96.8,24.8,16.5
2026-03-27 19:10:30.1,0.0,25.2,96.8,24.8,16.5
2026-03-27 19:10:31.2,4.1,25.2,96.8,24.7,16.6
2026-03-27 19:10:31.3,4.1,25.2,96.8,24.7,16.6
2026-03-27 19:10:31.6,4.1,25.2,96.8,24.7,16.6
2026-03-27 19:10:31.8,4.1,25.2,96.8,24.7,16.6
2026-03-27 19:10:31.8,4.1,25.2,96.8,24.7,16.6
2026-03-27 19:10:31.9,4.1,25.2,96.8,24.7,16.6
2026-03-27 19:10:32.2,4.1,25.2,96.8,24.7,16.6
2026-03-27 19:10:33.3,4.1,25.2,96.8,24.7,16.6
2026-03-27 19:10:33.3,4.1,25.2,96.8,24.7,16.6
2026-03-27 19:10:33.6,4.1,25.2,96.8,24.7,16.6
2026-03-27 19:10:34.3,4.1,25.2,96.8,24.7,16.6
2026-03-27 19:10:35.3,4.1,25.2,96.8,24.6,16.6
2026-03-27 19:10:35.4,4.1,25.2,96.8,24.6,16.6
2026-03-27 19:10:35.6,4.1,25.2,96.8,24.7,16.6
2026-03-27 19:10:36.4,4.1,25.2,96.8,24.6,16.6
2026-03-27 19:10:37.3,4.1,25.2,96.8,24.6,16.6
2026-03-27 19:10:37.5,4.1,25.2,96.8,24.6,16.6
2026-03-27 19:10:37.6,4.1,25.2,96.8,24.6,16.6
2026-03-27 19:10:38.5,4.1,25.2,96.8,24.6,16.7
2026-03-27 19:10:39.3,4.1,25.2,96.8,24.6,16.6
2026-03-27 19:10:39.6,4.1,25.2,96.8,24.6,16.6
2026-03-27 19:10:39.6,4.1,25.2,96.8,24.6,16.6
2026-03-27 19:10:40.7,0.0,25.2,96.8,24.7,16.6
2026-03-27 19:10:41.3,-0.0,25.2,96.8,24.6,16.6
2026-03-27 19:10:41.6,-0.0,25.2,96.8,24.6,16.6
2026-03-27 19:10:41.7,-0.0,25.2,96.8,24.6,16.6
2026-03-27 19:10:42.8,-0.0,25.2,96.8,24.7,16.7
2026-03-27 19:10:43.3,-0.0,25.2,96.8,24.7,16.7
2026-03-27 19:10:43.6,-0.0,25.2,96.8,24.7,16.7
2026-03-27 19:10:43.8,-0.0,25.2,96.8,24.7,16.7
2026-03-27 19:10:44.9,-0.0,25.2,96.8,24.8,16.7
2026-03-27 19:10:45.3,-0.0,25.2,96.8,24.8,16.7
2026-03-27 19:10:45.6,-0.0,25.2,96.8,24.7,16.7
2026-03-27 19:10:45.9,-0.0,25.2,96.8,24.7,16.7
2026-03-27 19:10:47.0,-0.0,25.2,96.8,24.7,16.7
2026-03-27 19:10:47.3,-0.0,25.2,96.8,24.7,16.7
2026-03-27 19:10:47.6,-0.0,25.2,96.8,24.7,16.7
2026-03-27 19:10:48.0,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:10:49.1,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:10:49.3,-0.0,25.2,96.8,24.7,16.7
2026-03-27 19:10:49.6,-0.0,25.2,96.8,24.7,16.7
2026-03-27 19:10:50.1,-0.0,25.2,96.8,24.7,16.7
2026-03-27 19:10:51.2,-0.0,25.2,96.8,24.8,16.7
2026-03-27 19:10:51.3,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:10:51.6,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:10:52.2,-0.0,25.2,96.8,24.8,16.7
2026-03-27 19:10:53.3,-0.0,25.2,96.8,24.7,16.7
2026-03-27 19:10:53.3,-0.0,25.2,96.8,24.7,16.7
2026-03-27 19:10:53.6,-0.0,25.2,96.8,24.7,16.7
2026-03-27 19:10:54.3,-0.0,25.2,96.8,24.7,16.7
2026-03-27 19:10:55.3,-0.0,25.2,96.8,24.7,16.7
2026-03-27 19:10:55.4,-0.0,25.2,96.8,24.7,16.7
2026-03-27 19:10:55.6,-0.0,25.2,96.8,24.7,16.7
2026-03-27 19:10:56.1,-0.0,25.2,96.8,24.8,16.7
2026-03-27 19:10:56.4,-0.0,25.2,96.8,24.7,16.7
2026-03-27 19:10:57.3,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:10:57.5,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:10:57.6,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:10:58.1,-0.0,25.2,96.8,24.7,16.7
2026-03-27 19:10:58.5,-0.0,25.2,96.8,24.7,16.7
2026-03-27 19:10:59.3,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:10:59.6,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:10:59.6,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:00.1,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:00.7,-0.0,25.2,96.8,24.8,16.6
2026-03-27 19:11:01.3,-0.0,25.2,96.8,24.8,16.6
2026-03-27 19:11:01.6,-0.0,25.2,96.8,24.8,16.6
2026-03-27 19:11:01.7,-0.0,25.2,96.8,24.8,16.6
2026-03-27 19:11:02.1,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:02.8,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:03.3,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:03.6,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:03.8,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:04.1,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:04.9,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:05.3,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:05.6,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:05.9,-0.0,25.2,96.8,24.8,16.6
2026-03-27 19:11:06.1,-0.0,25.2,96.8,24.8,16.6
2026-03-27 19:11:07.0,-0.0,25.2,96.8,24.8,16.6
2026-03-27 19:11:07.3,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:07.6,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:08.0,-0.0,25.2,96.8,24.8,16.6
2026-03-27 19:11:08.1,-0.0,25.2,96.8,24.8,16.6
2026-03-27 19:11:09.1,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:09.3,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:09.6,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:10.1,-0.0,25.2,96.8,24.8,16.6
2026-03-27 19:11:10.2,-0.0,25.2,96.8,24.8,16.6
2026-03-27 19:11:11.2,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:11.3,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:11.6,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:12.1,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:12.3,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:13.3,-0.0,25.2,96.8,24.8,16.6
2026-03-27 19:11:13.4,-0.0,25.2,96.8,24.8,16.6
2026-03-27 19:11:13.6,-0.0,25.2,96.8,24.6,16.6
2026-03-27 19:11:14.1,-0.0,25.2,96.8,24.6,16.6
2026-03-27 19:11:14.4,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:15.3,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:15.4,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:15.6,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:16.1,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:16.5,-0.0,25.2,96.8,24.8,16.6
2026-03-27 19:11:16.6,-0.0,25.2,96.8,24.8,16.6
2026-03-27 19:11:16.7,-0.0,25.2,96.8,24.8,16.6
2026-03-27 19:11:16.7,-0.0,25.2,96.8,24.8,16.6
2026-03-27 19:11:16.8,-0.0,25.2,96.8,24.8,16.6
2026-03-27 19:11:16.8,-0.0,25.2,96.8,24.8,16.6
2026-03-27 19:11:16.9,-0.0,25.2,96.8,24.8,16.6
2026-03-27 19:11:16.9,-0.0,25.2,96.8,24.8,16.6
2026-03-27 19:11:17.0,-0.0,25.2,96.8,24.8,16.6
2026-03-27 19:11:17.0,-0.0,25.2,96.8,24.8,16.6
2026-03-27 19:11:17.1,-0.0,25.2,96.8,24.8,16.6
2026-03-27 19:11:17.1,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:17.2,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:17.2,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:17.3,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:17.4,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:17.4,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:17.5,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:17.5,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:17.6,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:17.6,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:17.7,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:17.7,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:17.8,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:17.8,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:17.9,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:17.9,-0.0,25.2,96.8,24.8,16.6
2026-03-27 19:11:18.0,-0.0,25.2,96.8,24.8,16.6
2026-03-27 19:11:18.1,-0.0,25.2,96.8,24.8,16.6
2026-03-27 19:11:19.0,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:19.3,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:19.6,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:20.0,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:20.1,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:21.1,-0.0,25.2,96.8,24.8,16.6
2026-03-27 19:11:21.3,-0.0,25.2,96.8,24.8,16.6
2026-03-27 19:11:21.6,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:22.1,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:22.2,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:23.2,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:23.3,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:23.6,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:24.1,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:24.3,-0.0,25.2,96.8,24.7,16.6
2026-03-27 19:11:25.3,-0.0,25.2,96.8,24.8,16.6
2026-03-27 19:11:25.4,-0.0,25.2,96.8,24.8,16.6
2026-03-27 19:11:25.6,-0.0,25.2,96.8,24.8,16.6
2026-03-27 19:11:26.1,-0.0,25.2,96.8,24.8,16.5
2026-03-27 19:11:26.4,-0.0,25.2,96.8,24.8,16.5
2026-03-27 19:11:27.3,-0.0,25.2,96.8,24.8,16.5
2026-03-27 19:11:27.4,-0.0,25.2,96.8,24.8,16.5
2026-03-27 19:11:27.6,-0.0,25.2,96.8,24.8,16.5
2026-03-27 19:11:28.1,-0.0,25.2,96.8,24.8,16.5
2026-03-27 19:11:28.5,-0.0,25.2,96.8,24.8,16.5
2026-03-27 19:11:29.3,-0.0,25.2,96.8,24.8,16.5
2026-03-27 19:11:29.5,-0.0,25.2,96.8,24.7,16.5
2026-03-27 19:11:29.6,-0.0,25.2,96.8,24.7,16.5
2026-03-27 19:11:30.1,-0.0,25.2,96.8,24.8,16.5
2026-03-27 19:11:30.6,-0.0,25.2,96.8,24.8,16.5
2026-03-27 19:11:31.3,-0.0,25.2,96.8,24.8,16.5
2026-03-27 19:11:31.6,-0.0,25.2,96.8,24.7,16.5
2026-03-27 19:11:31.6,-0.0,25.2,96.8,24.7,16.5
2026-03-27 19:11:31.8,-0.0,25.2,96.8,24.7,16.5
2026-03-27 19:11:31.8,-0.0,25.2,96.8,24.7,16.5
2026-03-27 19:11:31.9,-0.0,25.2,96.8,24.7,16.5
2026-03-27 19:11:32.1,-0.0,25.2,96.8,24.7,16.5
2026-03-27 19:11:32.7,-0.0,25.2,96.8,24.7,16.5
2026-03-27 19:11:33.3,-0.0,25.2,96.8,24.8,16.5
2026-03-27 19:11:33.6,-0.0,25.2,96.8,24.8,16.5
2026-03-27 19:11:33.7,-0.0,25.2,96.8,24.8,16.5
2026-03-27 19:11:34.1,-0.0,25.2,96.8,24.8,16.5
2026-03-27 19:11:34.8,-0.0,25.2,96.8,24.7,16.5
2026-03-27 19:11:35.3,-0.0,25.2,96.8,24.7,16.5
2026-03-27 19:11:35.6,-0.0,25.2,96.8,24.7,16.5
2026-03-27 19:11:35.8,-0.0,25.2,96.8,24.7,16.5
2026-03-27 19:11:36.1,-0.0,25.2,96.8,24.7,16.5
2026-03-27 19:11:36.9,-0.0,25.2,96.8,24.7,16.5
2026-03-27 19:11:37.3,-0.0,25.2,96.8,24.7,16.4
2026-03-27 19:11:37.6,-0.0,25.2,96.8,24.7,16.4
2026-03-27 19:11:37.9,-0.0,25.2,96.8,24.7,16.4
2026-03-27 19:11:38.1,-0.0,25.2,96.8,24.7,16.5
